id,id_type_relation,entite1,entite2,id_patron,extrait,reference
253,777,kalduny,manti,87,"
De grands kalduny (manti) sont",./corpus/wikipedia/Kalduny.txt #619
254,666,nombreux,variété,88,Il existe de nombreuses variétés; il,./corpus/wikipedia/Jjigae.txt #19
255,666,gochujang,pâte,89,assaisonné avec du gochujang (pâte de piment,./corpus/wikipedia/Jjigae.txt #44
256,0,piment,rouge,90,"(pâte de piment rouge),",./corpus/wikipedia/Jjigae.txt #48
257,106,piment,rouge,90,"(pâte de piment rouge),",./corpus/wikipedia/Jjigae.txt #48
258,666,piment,rouge,90,"(pâte de piment rouge),",./corpus/wikipedia/Jjigae.txt #48
259,24,fruit,saler,91,du saeujeot (fruits de mer salés).,./corpus/wikipedia/Jjigae.txt #70
260,0,plat,commun,5,"servi dans un plat commun, à",./corpus/wikipedia/Jjigae.txt #83
261,5,plat,commun,5,"servi dans un plat commun, à",./corpus/wikipedia/Jjigae.txt #83
262,777,biryani,ourdou,92,,./corpus/wikipedia/Biryani.txt #1
263,0,riz,basmati,93,"général, du riz basmati),",./corpus/wikipedia/Biryani.txt #56
264,8,riz,basmati,93,"général, du riz basmati),",./corpus/wikipedia/Biryani.txt #56
265,777,Calcutta,Bengale,94,"), de Calcutta (Bengale),",./corpus/wikipedia/Biryani.txt #185
266,666,Bombay,Maharashtra,94,) et de Bombay (Maharashtra).,./corpus/wikipedia/Biryani.txt #198
267,777,Bombay,Maharashtra,94,) et de Bombay (Maharashtra).,./corpus/wikipedia/Biryani.txt #198
268,23,issue,communauté,95,"est la seule issue d'une communauté hindoue,",./corpus/wikipedia/Biryani.txt #210
269,17,riz,brun,96,biryani étaient le riz brun à long,./corpus/wikipedia/Biryani.txt #238
270,106,riz,brun,96,biryani étaient le riz brun à long,./corpus/wikipedia/Biryani.txt #238
271,0,riz,basmati,52,"Aujourd'hui, le riz basmati est celui",./corpus/wikipedia/Biryani.txt #273
272,8,riz,basmati,52,"Aujourd'hui, le riz basmati est celui",./corpus/wikipedia/Biryani.txt #273
273,0,ghee,beurre,52,limiter: le ghee (beurre clarifié),./corpus/wikipedia/Biryani.txt #301
274,6,ghee,beurre,52,limiter: le ghee (beurre clarifié),./corpus/wikipedia/Biryani.txt #301
275,666,ghee,beurre,52,limiter: le ghee (beurre clarifié),./corpus/wikipedia/Biryani.txt #301
276,777,ghee,beurre,52,limiter: le ghee (beurre clarifié),./corpus/wikipedia/Biryani.txt #301
277,0,noix,muscade,8,"cumin, la noix de muscade, le",./corpus/wikipedia/Biryani.txt #315
278,0,clou,girofle,8,"poivre, le clou de girofle, la",./corpus/wikipedia/Biryani.txt #326
279,8,clou,girofle,8,"poivre, le clou de girofle, la",./corpus/wikipedia/Biryani.txt #326
280,0,feuille,laurier,8,"cannelle, la feuille de laurier (plus",./corpus/wikipedia/Biryani.txt #337
281,10,feuille,laurier,8,"cannelle, la feuille de laurier (plus",./corpus/wikipedia/Biryani.txt #337
282,0,feuille,menthe,8,"coriandre, la feuille de menthe, le",./corpus/wikipedia/Biryani.txt #352
283,10,feuille,menthe,8,"coriandre, la feuille de menthe, le",./corpus/wikipedia/Biryani.txt #352
284,0,viande,bœuf,8,"épices est la viande de bœuf, de",./corpus/wikipedia/Biryani.txt #403
285,8,viande,bœuf,8,"épices est la viande de bœuf, de",./corpus/wikipedia/Biryani.txt #403
286,27,viande,bœuf,8,"épices est la viande de bœuf, de",./corpus/wikipedia/Biryani.txt #403
287,666,viande,bœuf,8,"épices est la viande de bœuf, de",./corpus/wikipedia/Biryani.txt #403
288,0,fruit,sec,5,ajoute parfois des fruits secs. Dans,./corpus/wikipedia/Biryani.txt #421
289,17,fruit,sec,5,ajoute parfois des fruits secs. Dans,./corpus/wikipedia/Biryani.txt #421
290,0,cuisson,vapeur,79,".
La cuisson à la vapeur (dum",./corpus/wikipedia/Biryani.txt #465
291,666,cuisson,vapeur,79,".
La cuisson à la vapeur (dum",./corpus/wikipedia/Biryani.txt #465
292,0,curry,plat,97,"korma, du curry, un plat aigre d'",./corpus/wikipedia/Biryani.txt #505
293,6,curry,plat,97,"korma, du curry, un plat aigre d'",./corpus/wikipedia/Biryani.txt #505
294,10,curry,plat,97,"korma, du curry, un plat aigre d'",./corpus/wikipedia/Biryani.txt #505
295,35,curry,plat,97,"korma, du curry, un plat aigre d'",./corpus/wikipedia/Biryani.txt #505
296,666,curry,plat,97,"korma, du curry, un plat aigre d'",./corpus/wikipedia/Biryani.txt #505
297,0,aubergine,brinjal,98,"plat aigre d'aubergines (brinjal),",./corpus/wikipedia/Biryani.txt #511
298,0,œuf,coque,79,"), des œufs à la coque ou des",./corpus/wikipedia/Biryani.txt #517
299,5,œuf,coque,79,"), des œufs à la coque ou des",./corpus/wikipedia/Biryani.txt #517
300,0,œuf,dur,70,coque ou des œufs durs et de,./corpus/wikipedia/Biryani.txt #523
301,0,jaune,œuf,54,"amandes, de jaune d'œuf, de",./corpus/wikipedia/Tecula mecula.txt #21
302,0,recette,secret,99,d'une ancienne recette tenue secrète qui a,./corpus/wikipedia/Tecula mecula.txt #55
303,5,recette,secret,99,d'une ancienne recette tenue secrète qui a,./corpus/wikipedia/Tecula mecula.txt #55
304,777,Olivence,Badajoz,100,"Casa Fuentes à Olivence (Badajoz),",./corpus/wikipedia/Tecula mecula.txt #74
305,7,anglais,américain,101,,./corpus/wikipedia/Hibachi.txt #1
306,0,plaque,cuisson,102,fait souvent une plaque de cuisson en fer,./corpus/wikipedia/Hibachi.txt #12
307,3,plaque,cuisson,102,fait souvent une plaque de cuisson en fer,./corpus/wikipedia/Hibachi.txt #12
308,35,plaque,cuisson,102,fait souvent une plaque de cuisson en fer,./corpus/wikipedia/Hibachi.txt #12
309,0,contenant,forme,103,"consiste en un contenant de forme ronde,",./corpus/wikipedia/Hibachi.txt #57
310,0,forme,rond,104,"un contenant de forme ronde, cylindrique",./corpus/wikipedia/Hibachi.txt #59
311,8,forme,rond,104,"un contenant de forme ronde, cylindrique",./corpus/wikipedia/Hibachi.txt #59
312,0,charbon,bois,105,pour contenir du charbon de bois incandescent.,./corpus/wikipedia/Hibachi.txt #98
313,3,charbon,bois,105,pour contenir du charbon de bois incandescent.,./corpus/wikipedia/Hibachi.txt #98
314,35,charbon,bois,105,pour contenir du charbon de bois incandescent.,./corpus/wikipedia/Hibachi.txt #98
315,17,dispositif,similaire,64,C'est un dispositif similaire à la,./corpus/wikipedia/Hibachi.txt #107
316,50,feuille,or,8,"laquées, des feuilles d'or et d'",./corpus/wikipedia/Hibachi.txt #198
317,0,matériau,solide,106,artistiques. Des matériaux plus solides comme le,./corpus/wikipedia/Hibachi.txt #208
318,0,fil,temps,107,en popularité au fil du temps. Les,./corpus/wikipedia/Hibachi.txt #221
319,3,fil,temps,107,en popularité au fil du temps. Les,./corpus/wikipedia/Hibachi.txt #221
320,35,fil,temps,107,en popularité au fil du temps. Les,./corpus/wikipedia/Hibachi.txt #221
321,17,classe,populaire,5,graduellement dans les classes populaires et leur,./corpus/wikipedia/Hibachi.txt #262
322,0,partie,histoire,108,"la plus grande partie de son histoire, le",./corpus/wikipedia/Hibachi.txt #281
323,3,partie,histoire,108,"la plus grande partie de son histoire, le",./corpus/wikipedia/Hibachi.txt #281
324,0,salle,attente,109,souvent dans les salles d'attente des gares,./corpus/wikipedia/Hibachi.txt #347
325,41,salle,attente,109,souvent dans les salles d'attente des gares,./corpus/wikipedia/Hibachi.txt #347
326,17,gare,ferroviaire,110,d'attente des gares ferroviaires. Il,./corpus/wikipedia/Hibachi.txt #351
327,0,fil,temps,111,Il devint au fil du temps une rareté,./corpus/wikipedia/Hibachi.txt #357
328,3,fil,temps,111,Il devint au fil du temps une rareté,./corpus/wikipedia/Hibachi.txt #357
329,35,fil,temps,111,Il devint au fil du temps une rareté,./corpus/wikipedia/Hibachi.txt #357
330,0,meilleur,qualité,112,étant généralement de meilleure qualité. Du,./corpus/wikipedia/Hibachi.txt #435
331,35,meilleur,qualité,112,étant généralement de meilleure qualité. Du,./corpus/wikipedia/Hibachi.txt #435
332,666,meilleur,qualité,112,étant généralement de meilleure qualité. Du,./corpus/wikipedia/Hibachi.txt #435
333,0,petit,taille,82,"fait de leur petite taille, les",./corpus/wikipedia/Hibachi.txt #442
334,6,petit,taille,82,"fait de leur petite taille, les",./corpus/wikipedia/Hibachi.txt #442
335,17,petit,taille,82,"fait de leur petite taille, les",./corpus/wikipedia/Hibachi.txt #442
336,35,petit,taille,82,"fait de leur petite taille, les",./corpus/wikipedia/Hibachi.txt #442
337,0,prononciation,mot,113,"pour écouter la prononciation du mot shichirin
",./corpus/wikipedia/Hibachi.txt #513
338,0,cuisine,style,114,pour désigner la cuisine de style teppanyaki.,./corpus/wikipedia/Hibachi.txt #540
339,0,plein,air,115,un restaurant en plein air typique de,./corpus/wikipedia/Grotto.txt #6
340,777,Suisse,italien,116,typique de la Suisse italienne (canton,./corpus/wikipedia/Grotto.txt #11
341,0,Suisse,canton,117,typique de la Suisse italienne (canton du Tessin,./corpus/wikipedia/Grotto.txt #11
342,9,Suisse,canton,117,typique de la Suisse italienne (canton du Tessin,./corpus/wikipedia/Grotto.txt #11
343,666,Suisse,canton,117,typique de la Suisse italienne (canton du Tessin,./corpus/wikipedia/Grotto.txt #11
344,64,canton,Tessin,11,Suisse italienne (canton du Tessin et Grisons,./corpus/wikipedia/Grotto.txt #14
345,0,dégustation,vin,8,rencontre pour la dégustation de vin ou d',./corpus/wikipedia/Grotto.txt #73
346,35,dégustation,vin,8,rencontre pour la dégustation de vin ou d',./corpus/wikipedia/Grotto.txt #73
347,120,dégustation,vin,8,rencontre pour la dégustation de vin ou d',./corpus/wikipedia/Grotto.txt #73
348,666,dégustation,vin,8,rencontre pour la dégustation de vin ou d',./corpus/wikipedia/Grotto.txt #73
349,17,sens,moderne,118,Un grotto au sens moderne nest souvent,./corpus/wikipedia/Grotto.txt #122
350,666,cave,pierre,119,"souvent plus une cave en pierre, mais",./corpus/wikipedia/Grotto.txt #128
351,9,maison,pierre,120,"mais une simple maison traditionnelle en pierre, généralement",./corpus/wikipedia/Grotto.txt #135
352,50,maison,pierre,120,"mais une simple maison traditionnelle en pierre, généralement",./corpus/wikipedia/Grotto.txt #135
353,106,maison,pierre,120,"mais une simple maison traditionnelle en pierre, généralement",./corpus/wikipedia/Grotto.txt #135
354,777,maison,pierre,120,"mais une simple maison traditionnelle en pierre, généralement",./corpus/wikipedia/Grotto.txt #135
355,0,ombre,arbre,121,", à l'ombre de vieux arbres. La",./corpus/wikipedia/Grotto.txt #164
356,42,ombre,arbre,121,", à l'ombre de vieux arbres. La",./corpus/wikipedia/Grotto.txt #164
357,54,ombre,arbre,121,", à l'ombre de vieux arbres. La",./corpus/wikipedia/Grotto.txt #164
358,0,saison,estival,5,"que pendant la saison estivale.
",./corpus/wikipedia/Grotto.txt #179
359,17,plat,typique,5,".
Les plats typiques sont les",./corpus/wikipedia/Grotto.txt #184
360,0,fromage,pâte,122,typiques sont les fromages locaux à pâte dure et,./corpus/wikipedia/Grotto.txt #188
361,9,fromage,pâte,122,typiques sont les fromages locaux à pâte dure et,./corpus/wikipedia/Grotto.txt #188
362,666,fromage,pâte,122,typiques sont les fromages locaux à pâte dure et,./corpus/wikipedia/Grotto.txt #188
363,0,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
364,8,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
365,17,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
366,20,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
367,27,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
368,141,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
369,666,fromage,chèvre,8,"molle, le fromage de chèvre, la",./corpus/wikipedia/Grotto.txt #199
370,0,pomme,terre,123,avec salade et pommes de terre rissolées.,./corpus/wikipedia/Grotto.txt #254
371,0,tarte,pain,8,"zabaglione, la tarte de pain (torta",./corpus/wikipedia/Grotto.txt #270
372,3,tarte,pain,8,"zabaglione, la tarte de pain (torta",./corpus/wikipedia/Grotto.txt #270
373,6,tarte,pain,8,"zabaglione, la tarte de pain (torta",./corpus/wikipedia/Grotto.txt #270
374,17,récipient,traditionnel,124,nest pas le récipient traditionnel tessinois pour,./corpus/wikipedia/Grotto.txt #323
375,0,tasse,anse,125,dans une simple tasse sans anse (tazzino,./corpus/wikipedia/Grotto.txt #342
376,9,tasse,anse,125,dans une simple tasse sans anse (tazzino,./corpus/wikipedia/Grotto.txt #342
377,666,tasse,anse,125,dans une simple tasse sans anse (tazzino,./corpus/wikipedia/Grotto.txt #342
378,17,site,touristique,126,"nos jours des sites touristiques, dans",./corpus/wikipedia/Grotto.txt #369
379,0,communication,social,127,et comprend la communication sociale comme équivalant,./corpus/wikipedia/Grotto.txt #386
380,0,caractère,authentique,5,"dégustation, le caractère authentique est toujours",./corpus/wikipedia/Grotto.txt #395
381,0,boisson,alcoolisé,128,"article présente les boissons boliviennes, alcoolisées ou non",./corpus/wikipedia/Liste des boissons boliviennes.txt #4
382,17,boisson,alcoolisé,128,"article présente les boissons boliviennes, alcoolisées ou non",./corpus/wikipedia/Liste des boissons boliviennes.txt #4
383,0,habitant,pays,8,"populaires parmi les habitants du pays.
",./corpus/wikipedia/Liste des boissons boliviennes.txt #16
384,10,habitant,pays,8,"populaires parmi les habitants du pays.
",./corpus/wikipedia/Liste des boissons boliviennes.txt #16
385,15,habitant,pays,8,"populaires parmi les habitants du pays.
",./corpus/wikipedia/Liste des boissons boliviennes.txt #16
386,777,Singani,boisson,129,".
Le Singani, la boisson nationale bolivienne",./corpus/wikipedia/Liste des boissons boliviennes.txt #22
387,17,élément,principal,130,qui constitue l'élément principal d'une,./corpus/wikipedia/Liste des boissons boliviennes.txt #54
388,17,autre,catégorie,131,principal d'une autre catégorie de boissons,./corpus/wikipedia/Liste des boissons boliviennes.txt #58
389,777,autre,catégorie,131,principal d'une autre catégorie de boissons,./corpus/wikipedia/Liste des boissons boliviennes.txt #58
390,64,préfecture,Okayama,11,originaire de la préfecture d'Okayama. Avec,./corpus/wikipedia/Mura-suzume.txt #11
391,15,pâtisserie,ville,132,une des deux pâtisseries phares de la ville de Kurashiki,./corpus/wikipedia/Mura-suzume.txt #27
392,0,haricot,rouge,133,de pâte de haricots rouges sucrée puis,./corpus/wikipedia/Mura-suzume.txt #66
393,17,haricot,rouge,133,de pâte de haricots rouges sucrée puis,./corpus/wikipedia/Mura-suzume.txt #66
394,106,haricot,rouge,133,de pâte de haricots rouges sucrée puis,./corpus/wikipedia/Mura-suzume.txt #66
395,0,viande,terrine,119,,./corpus/wikipedia/Potjevleesch.txt #0
396,51,viande,terrine,119,,./corpus/wikipedia/Potjevleesch.txt #0
397,23,petit,pot,134,signifie viande en petit pot (c',./corpus/wikipedia/Potjevleesch.txt #44
398,0,morceau,viande,135,s'agit de morceaux de viande de poule,./corpus/wikipedia/Potjevleesch.txt #130
399,666,morceau,viande,135,s'agit de morceaux de viande de poule,./corpus/wikipedia/Potjevleesch.txt #130
400,0,viande,poule,136,"de morceaux de viande de poule, lapin",./corpus/wikipedia/Potjevleesch.txt #132
401,8,viande,poule,136,"de morceaux de viande de poule, lapin",./corpus/wikipedia/Potjevleesch.txt #132
402,0,veau,froid,5,", porc et veau froids et pris",./corpus/wikipedia/Potjevleesch.txt #140
403,19,pomme,pomme,137,traditionnelle avec des pommes dunkerquoises (pommes de terre,./corpus/wikipedia/Potjevleesch.txt #175
404,0,pomme,terre,8,pommes dunkerquoises (pommes de terre épluchées coupées,./corpus/wikipedia/Potjevleesch.txt #178
405,17,lieu,frais,5,"conservé en un lieu frais.
",./corpus/wikipedia/Potjevleesch.txt #252
406,0,graisse,animal,138,fumage ou la graisse animale pour cela,./corpus/wikipedia/Potjevleesch.txt #291
407,17,marin,pauvre,139,"potjevleesch: les marins, très pauvres, ne",./corpus/wikipedia/Potjevleesch.txt #331
408,0,terrine,viande,8,"porc, cette terrine de viande était proposée",./corpus/wikipedia/Potjevleesch.txt #362
409,50,terrine,viande,8,"porc, cette terrine de viande était proposée",./corpus/wikipedia/Potjevleesch.txt #362
410,666,terrine,viande,8,"porc, cette terrine de viande était proposée",./corpus/wikipedia/Potjevleesch.txt #362
411,0,manuscrit,parchemin,140,"le Viandier, manuscrit sur parchemin conservé à",./corpus/wikipedia/Potjevleesch.txt #380
412,9,manuscrit,parchemin,140,"le Viandier, manuscrit sur parchemin conservé à",./corpus/wikipedia/Potjevleesch.txt #380
413,666,manuscrit,parchemin,140,"le Viandier, manuscrit sur parchemin conservé à",./corpus/wikipedia/Potjevleesch.txt #380
414,0,recette,culinaire,5,"Valais, des recettes culinaires attribuées à",./corpus/wikipedia/Potjevleesch.txt #392
415,23,petit,pot,141,"après cuisson en petits pots, et",./corpus/wikipedia/Potjevleesch.txt #460
416,23,petit,pot,142,donc potjevleesch (petit pot de viande,./corpus/wikipedia/Potjevleesch.txt #469
417,0,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
418,5,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
419,8,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
420,17,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
421,27,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
422,106,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
423,666,vin,blanc,143,menes bouillir en vin blanc et du,./corpus/wikipedia/Potjevleesch.txt #494
424,0,vin,aigre,144,foyson saffran et vin aigre par raison,./corpus/wikipedia/Potjevleesch.txt #554
425,17,vin,aigre,144,foyson saffran et vin aigre par raison,./corpus/wikipedia/Potjevleesch.txt #554
426,27,vin,aigre,144,foyson saffran et vin aigre par raison,./corpus/wikipedia/Potjevleesch.txt #554
427,0,pot,feu,145,mettés en ung pot sur le feu de charbon,./corpus/wikipedia/Potjevleesch.txt #576
428,52,feu,charbon,8,pot sur le feu de charbon. Se,./corpus/wikipedia/Potjevleesch.txt #579
429,53,feu,charbon,8,pot sur le feu de charbon. Se,./corpus/wikipedia/Potjevleesch.txt #579
430,777,congee,chinois,146,,./corpus/wikipedia/Congee.txt #1
